timestamp,status,speed_kmh,location
2025-05-26 10:19:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:51,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:51,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:53,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:53,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:55,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:19:56,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:20:07,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:20:08,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:20:08,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:20:08,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:20:13,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:20:15,SLEEPING !!!,45,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:32,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:34,SLEEPING !!!,35,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:34,SLEEPING !!!,30,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:34,SLEEPING !!!,25,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:34,SLEEPING !!!,20,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:34,SLEEPING !!!,15,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:34,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:34,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:34,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:34,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:35,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:48:36,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:07,SLEEPING !!!,45,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,35,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,30,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,25,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,20,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,15,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:08,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:09,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:09,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:09,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:09,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:09,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:09,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:09,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:13,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:13,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:41,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:50,SLEEPING !!!,35,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,30,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,25,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,20,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,15,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:52,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:52,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:52,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:58,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:58,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:58,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:58,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:58,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:58,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:58,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:59,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:59,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:59,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:49:59,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 10:50:01,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:50,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:55,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:58,SLEEPING !!!,35,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:58,SLEEPING !!!,30,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:58,SLEEPING !!!,25,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:58,SLEEPING !!!,20,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:58,SLEEPING !!!,15,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:58,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:58,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:59,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:59,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:59,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:10:59,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:11:02,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 12:11:08,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:28,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:35,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:42,SLEEPING !!!,35,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,30,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,25,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,20,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,15,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:43,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:44,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:44,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:47,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:47,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:47,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:47,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:03:50,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:11,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:14,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:17,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:17,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:17,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:18,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:18,SLEEPING !!!,45,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:19,SLEEPING !!!,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:19,SLEEPING !!!,35,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:19,SLEEPING !!!,30,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:19,SLEEPING !!!,25,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:19,SLEEPING !!!,20,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:19,SLEEPING !!!,15,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:19,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:21,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:21,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:22,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:22,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:22,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:24,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:25,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:26,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:04:26,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:10:23,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:10:27,SLEEPING !!!,45,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:10:32,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-05-26 14:10:34,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:17:33,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:29,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:31,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:34,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:36,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:36,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:37,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:48,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:49,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:52,SLEEPING !!!,35,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:20:52,SLEEPING !!!,30,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:22:58,SLEEPING !!!,45,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:01,SLEEPING !!!,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:01,SLEEPING !!!,35,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:05,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:31,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:33,Active :),50,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:42,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:42,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:42,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:42,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:42,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:42,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:44,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:44,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:47,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:47,Drowsy !,40,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:48,SLEEPING !!!,35,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:48,SLEEPING !!!,30,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:48,SLEEPING !!!,25,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:48,SLEEPING !!!,20,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,15,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:49,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:50,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
2025-06-10 10:23:51,SLEEPING !!!,10,https://www.google.com/maps?q=21.1959%2C72.8302
